pattern,row,xPosition,yPosition,zPosition,zRotation,label,target
26986,26986,0.8916379805548887,0.8206519642305978,,324.153,wubby,0
26987,26987,0.7408329458194767,0.627339692050548,,163.9923,boat1,0
26988,26988,0.5177469694468498,0.6255812134015358,,30.8558,wubby,0
26989,26989,0.4372362619864504,0.6064268065797151,,62.4496,shark,0
26990,26990,0.4942881249402216,0.6362703303409987,,44.9833,boat1,0
26991,26991,0.802403963520949,0.6487292177442594,,222.4645,buoy1,0
26992,26992,0.878149250414151,0.6820837476973775,,78.4994,boat2,0
26993,26993,0.32673099023460955,0.6980888309033844,,220.4124,orca,0
26994,26994,0.6845529580162736,0.6001859455489044,,164.112,orca,0
26995,26995,0.42997429232152673,0.724731123191051,,183.0833,buoy1,0
26996,26996,0.77802824620841,0.7638087695575226,,270.7858,dolphin,0
26997,26997,0.6648213178330367,0.6334740090899897,,247.1494,shark,0
26998,26998,0.5312540098916481,0.6167280556003456,,112.6331,buoy2,0
26999,26999,0.43487844083946764,0.6736248973587468,,106.8183,boat2,0
27000,27000,0.6988693512869651,0.6167292851960371,,188.3153,boat1,0
27001,27001,0.7666464377237059,0.6784675329044416,,30.2112,dolphin,0
27002,27002,0.4677739515162059,0.6020627700200751,,339.4819,buoy1,0
27003,27003,0.47950217964988573,0.6198815450700181,,356.5695,buoy2,0
27004,27004,0.8329825215894004,0.6755553970009953,,77.207,dolphin,0
27005,27005,0.24193594243841082,0.800583391769625,,267.6681,boat1,0
27006,27006,0.6952126774990872,0.6278768733037792,,265.0443,orca,0
27007,27007,0.6584646031606698,0.5962744257382134,,347.4254,orca,0
27008,27008,0.5065535893572908,0.5919991929067301,,194.391,orca,0
27009,27009,0.4081281324437188,0.6574607452664257,,344.7386,shark,0
27010,27010,0.4244952475720399,0.5943464707180226,,135.2715,whale,1
27011,27011,0.7049329310708402,0.6338691772322913,,70.5201,boat2,0
27012,27012,0.7009312552675869,0.5933018731037896,,44.8266,buoy2,0
27013,27013,0.38269992392873087,0.8809885750478597,,296.1373,buoy1,0
27014,27014,0.6952403162827636,0.6571520789803484,,251.2198,wubby,0
27015,27015,0.6570328348609484,0.6272365692724258,,171.4634,wubby,0
27016,27016,0.5034333581413398,0.6057030575602983,,99.6214,whale,1
27017,27017,0.6515167790189871,0.5905303317981525,,304.8596,buoy1,0
27018,27018,0.39627586962467204,0.6004883313109485,,219.736,buoy2,0
27019,27019,0.5641692842610736,0.588832290630352,,265.0973,boat1,0
27020,27020,0.4046838334586054,0.6215993739834934,,275.9627,buoy1,0
27021,27021,0.4105183403536214,0.7515855244808107,,253.2525,shark,0
27022,27022,1.1578901830819441,0.8495869404381946,,242.5774,buoy2,0
27023,27023,0.6743708728845508,0.5924083776586792,,324.9463,boat1,0
27024,27024,0.2503463487722648,0.7839077820299074,,339.6012,boat1,0
27025,27025,0.48330914242152384,0.6337285732317318,,42.0218,wubby,0
27026,27026,0.5124715268732198,0.6081630862470798,,355.1521,wubby,0
27027,27027,0.7921509649987017,0.6371334690475552,,204.9376,wubby,0
27028,27028,0.7169407479360607,0.6491251281621364,,176.2244,wubby,0
27029,27029,0.5307858767280832,0.6143446376228144,,117.157,dolphin,0
27030,27030,0.5227895671965921,0.6998695221532772,,51.3314,wubby,0
27031,27031,0.4059793767855797,0.6495316486037119,,358.2029,whale,1
27032,27032,0.612683450585643,0.5989702245985498,,17.1405,orca,0
27033,27033,0.6302275743143487,0.6296462608922333,,260.4867,dolphin,0
27034,27034,0.6578668370829283,0.5895908578407021,,107.1132,boat2,0
27035,27035,0.476270563792571,0.5929108531362516,,131.1664,orca,0
27036,27036,0.4924825451967799,0.5924206918016821,,332.3346,wubby,0
27037,27037,0.567948265247396,0.6328242240834799,,74.2927,buoy2,0
27038,27038,0.1732369969054861,0.8668110348152125,,171.1342,buoy1,0
27039,27039,0.82083021875649,0.6878928990411133,,79.303,orca,0
27040,27040,0.5389530259248997,0.598275371864299,,36.7911,wubby,0
27041,27041,0.26491941332191654,0.7458638389803105,,101.2938,buoy2,0
27042,27042,0.4324533732803698,0.5989820247929715,,260.8729,buoy1,0
27043,27043,0.7132597496084463,0.6199001899390302,,275.8011,shark,0
27044,27044,1.0538711833205863,0.7804364249186425,,61.3236,boat2,0
27045,27045,0.44171508885013305,0.5904979900711775,,193.7906,shark,0
27046,27046,0.6843155290607851,0.7278205496235054,,350.5419,boat1,0
27047,27047,0.4846217242037855,0.6366330946579762,,3.892,orca,0
27048,27048,0.22308920443657798,0.8590035901978874,,349.5719,buoy1,0
27049,27049,0.7711774797354889,0.6310608351038288,,272.0642,orca,0
27050,27050,0.7124607990182711,0.6564256672427438,,85.1574,wubby,0
27051,27051,0.3550666659691428,0.7336156925369142,,184.9872,boat2,0
27052,27052,0.4890168937629989,0.5936739887896723,,246.3953,orca,0
27053,27053,0.6065623010267096,0.604037332035726,,250.7215,dolphin,0
27054,27054,0.6044561379127219,0.6190744258889933,,95.452,dolphin,0
27055,27055,0.7169652870941433,0.6913563357595963,,268.3082,orca,0
27056,27056,1.0069188857936684,0.821220639827037,,204.629,orca,0
27057,27057,1.0302791315291306,0.8098065695085884,,119.3049,boat2,0
27058,27058,0.43779732062441334,0.6185228035471058,,122.807,buoy1,0
27059,27059,0.6755253736978871,0.63624207184358,,103.9492,boat2,0
27060,27060,0.7112252360351776,0.6466533049826435,,242.3184,whale,1
27061,27061,0.7397295513427911,0.6332428085115895,,8.1851,boat1,0
27062,27062,0.6844858797859293,0.6039314186339125,,146.9869,boat2,0
27063,27063,0.7143816674099022,0.6051908568387725,,0.95046,shark,0
27064,27064,0.4143586603036802,0.7784231536127455,,313.6548,whale,1
27065,27065,0.6989200401621203,0.6437226800020329,,83.3478,whale,1
27066,27066,0.9831893844058324,0.8101465335121811,,219.775,wubby,0
27067,27067,0.5388614446587856,0.5987663828838498,,171.5715,dolphin,0
27068,27068,0.583811456277702,0.5977753782443251,,48.06,dolphin,0
27069,27069,0.5400555438772375,0.596760021344372,,326.346,boat2,0
27070,27070,0.6479414862550386,0.6229310860895398,,11.7008,boat1,0
27071,27071,0.6618221158903266,0.615112882351796,,193.0931,whale,1
27072,27072,0.7383570107420987,0.6649617024687922,,288.0688,shark,0
27073,27073,0.42261886103647,0.6066959670342692,,106.5636,wubby,0
27074,27074,0.7326841879741706,0.6985795159647321,,272.1054,shark,0
27075,27075,0.8888297591161238,0.7689801326360866,,4.0644,boat2,0
27076,27076,0.5847598278784756,0.5993643496535541,,201.3969,dolphin,0
27077,27077,0.5277485751218629,0.58939463646224,,101.9001,buoy1,0
27078,27078,0.7557198244925957,0.6207142948498088,,139.1197,dolphin,0
27079,27079,0.9358712511639051,0.8274821483474272,,137.0135,boat1,0
27080,27080,0.39934706994570257,0.6021305982311743,,115.1258,dolphin,0
27081,27081,0.47818235916361573,0.5945041647701914,,124.3417,boat1,0
27082,27082,0.5535031764195084,0.7974006757594938,,50.4559,buoy2,0
27083,27083,0.5765024874251092,0.5939997457076063,,154.5319,orca,0
27084,27084,0.4746394081793493,0.597029701878591,,191.1551,buoy2,0
27085,27085,0.8817066256010689,0.7118198861412316,,220.3434,boat1,0
27086,27086,0.6745359777740443,0.664436118486183,,260.7889,orca,0
27087,27087,0.9417390171641262,0.7838580594431536,,276.2891,buoy2,0
27088,27088,0.5090319362440447,0.5917531759175517,,9.3069,boat2,0
27089,27089,0.40137119263393845,0.7418848385100689,,137.1445,dolphin,0
27090,27090,0.5427258161569819,0.6422874970580337,,84.6914,buoy1,0
27091,27091,0.6807549062253492,0.6592002117728125,,152.4595,dolphin,0
27092,27092,0.43121926298105695,0.6232710893571349,,148.5054,boat1,0
27093,27093,0.640469996211372,0.6359817945880067,,288.803,orca,0
27094,27094,0.6727819838637711,0.7675331491935016,,130.8455,whale,1
27095,27095,0.6749928732959363,0.644782543705169,,47.1101,shark,0
27096,27096,0.7317743946401438,0.6438488696096669,,230.8875,dolphin,0
27097,27097,0.6294602436817092,0.6581973183548894,,84.8628,shark,0
27098,27098,0.4636038277141855,0.6274424555654243,,106.5776,shark,0
27099,27099,0.5965287652039449,0.7959688413970288,,49.6338,wubby,0
27100,27100,0.9760534147140107,0.7229635964448814,,126.2718,boat2,0
27101,27101,0.3965940646044932,0.6736999823685489,,61.1946,buoy1,0
27102,27102,0.5788857834617384,0.7167832324902743,,67.4929,boat1,0
27103,27103,0.8260920690635654,0.7608010101624674,,166.3659,whale,1
27104,27104,0.39147192963427957,0.6131881514376822,,320.3738,orca,0
27105,27105,0.7689784121967858,0.696888169764862,,335.639,shark,0
27106,27106,0.5465053502433317,0.6327716005324416,,44.3808,boat1,0
27107,27107,0.9535148995293317,0.7858233676901754,,19.0315,wubby,0
27108,27108,0.6408772288309645,0.5925193174987803,,194.7333,orca,0
27109,27109,0.5730362225030433,0.6730482122470406,,316.1259,boat1,0
27110,27110,0.5366232050053065,0.6231854279815268,,204.1704,buoy1,0
27111,27111,0.6761397252709527,0.5910591138821973,,208.3742,buoy1,0
27112,27112,0.5993520362440123,0.6380131756151484,,304.7254,dolphin,0
27113,27113,0.24173871575130734,0.8444775979867167,,151.9525,buoy2,0
27114,27114,0.7358527533106765,0.6814305590970571,,57.4964,shark,0
27115,27115,0.5173705969030385,0.7988145552354979,,141.7732,buoy2,0
27116,27116,0.6702332588755926,0.6059101567647949,,164.6347,wubby,0
27117,27117,0.5386746721201315,0.6637246054256518,,341.7251,dolphin,0
27118,27118,0.994767327859639,0.76678888094398,,320.6338,dolphin,0
27119,27119,0.558616368874536,0.6142259860057023,,209.7378,whale,1
27120,27120,0.48048510429671104,0.619803934083681,,56.6569,buoy1,0
27121,27121,0.7153633129121387,0.6986695623713853,,109.4571,buoy2,0
27122,27122,0.6375398292732921,0.6450855032525573,,228.4444,orca,0
27123,27123,0.6198776270211885,0.6105902817948746,,327.0468,wubby,0
27124,27124,0.6657597188204071,0.6496597751335574,,247.5979,orca,0
27125,27125,0.4683496583218896,0.5970779393123401,,79.129,boat1,0
27126,27126,0.4179772936825757,0.6745013254265578,,79.742,dolphin,0
27127,27127,0.6109678699542006,0.6087946959347216,,216.7235,buoy2,0
27128,27128,0.1901610105712479,0.8066500275650033,,290.2936,shark,0
27129,27129,1.2198075688659804,0.8684829360354418,,49.2641,wubby,0
27130,27130,0.5416251665889515,0.6300572915156577,,91.3591,orca,0
27131,27131,0.4245120869012418,0.5996097960322411,,292.2174,shark,0
27132,27132,0.39003458461359675,0.6309126204042657,,298.152,boat2,0
27133,27133,0.6343266066279798,0.5919776872800748,,61.3132,buoy2,0
27134,27134,0.49356644802574917,0.6802573589481715,,270.7294,boat2,0
27135,27135,0.6290196418473938,0.6865103095215936,,115.8305,buoy2,0
27136,27136,0.4884577228143294,0.6109454120680207,,237.7154,shark,0
27137,27137,0.628056403226325,0.7558373847093647,,286.2946,whale,1
27138,27138,0.5389837223896348,0.5889640605670365,,184.8615,boat1,0
27139,27139,0.49168189196003764,0.7009567453008684,,266.245,wubby,0
27140,27140,0.8213489056172661,0.7548205465777293,,270.414,dolphin,0
27141,27141,0.6113377108394162,0.6100475427865402,,329.9256,orca,0
27142,27142,0.8457140849944749,0.7461256757738345,,333.6393,boat2,0
27143,27143,0.6889412903363558,0.6048974977832606,,341.639,boat2,0
27144,27144,0.7018137200702845,0.6083202981797271,,342.1245,boat1,0
27145,27145,0.5525453501635671,0.7965621973137018,,102.9689,buoy1,0
27146,27146,0.6865478533136185,0.5898664698391743,,48.9685,whale,1
27147,27147,0.49281847262914874,0.61838044009393,,286.0023,wubby,0
27148,27148,0.7974384727570183,0.6961396486056779,,204.5664,wubby,0
27149,27149,0.613463873786601,0.7019088437040584,,4.5886,shark,0
27150,27150,0.5884819494020522,0.6428060719064667,,247.7735,wubby,0
27151,27151,0.44059387390027643,0.6320557642000226,,83.4858,orca,0
27152,27152,0.883007710582865,0.7336158019826812,,299.5872,wubby,0
27153,27153,0.3685974219691228,0.6290596351348262,,89.7073,shark,0
27154,27154,0.6707296150808663,0.6570240425934797,,94.7992,orca,0
27155,27155,0.7896654807454434,0.7687649441614535,,265.7512,dolphin,0
27156,27156,0.884574119613793,0.749887081789199,,16.375,buoy1,0
27157,27157,0.5976807368989724,0.7223040434175575,,312.5636,whale,1
27158,27158,0.6041215023539795,0.6935960498696835,,335.6594,boat1,0
27159,27159,0.5298913577133336,0.6066383392195985,,220.0943,boat2,0
27160,27160,0.4360485569636231,0.6844019857466445,,169.3862,boat2,0
27161,27161,0.724635714285083,0.6322000726578685,,7.249,buoy2,0
27162,27162,0.6778836975060949,0.624612165088394,,111.7462,boat1,0
27163,27163,0.753786579807767,0.6804814072116557,,283.7663,dolphin,0
27164,27164,0.4776486007479146,0.5888737443986163,,169.2201,boat2,0
27165,27165,0.597860677794027,0.613587842678542,,285.588,shark,0
27166,27166,0.5618941376119269,0.6271258348041636,,123.1194,wubby,0
27167,27167,0.6371518628358873,0.675784290881283,,278.1606,shark,0
27168,27168,0.5674042914910853,0.7327316465380996,,176.6721,boat2,0
27169,27169,0.498283998078131,0.7208883210430777,,71.9952,buoy1,0
27170,27170,0.4806262378908676,0.8177800214291602,,325.1576,whale,1
27171,27171,0.591834752090628,0.6063722221619803,,87.3576,orca,0
27172,27172,0.5904738206823119,0.7422273420872988,,236.502,buoy2,0
27173,27173,0.7026874487058775,0.7288465524613148,,152.1025,orca,0
27174,27174,0.600442991305103,0.8123178472530739,,237.0477,boat2,0
27175,27175,0.6022319857247492,0.6060311672906467,,131.3303,whale,1
27176,27176,0.3982976377035677,0.7236658590330929,,53.7882,orca,0
27177,27177,0.511718419216808,0.7178513186675644,,102.4591,boat1,0
27178,27178,0.6273111291134361,0.6119436853818844,,58.6748,wubby,0
27179,27179,0.7097912795119281,0.6137662196233131,,216.8489,boat1,0
27180,27180,0.6202095708159431,0.7172565750291143,,0.94541,boat1,0
27181,27181,0.4231638157122382,0.6645200996479987,,298.226,boat2,0
27182,27182,0.41741611236859255,0.6297980449808414,,255.3699,wubby,0
27183,27183,0.6525763981184034,0.6447990449345924,,223.6141,shark,0
27184,27184,0.6688016977143356,0.5917023258642264,,145.6457,buoy1,0
27185,27185,0.6656980462362893,0.5967116834866263,,59.6332,boat2,0
27186,27186,0.5114784738814613,0.6125391945274017,,338.3137,orca,0
27187,27187,0.9930041527104,0.7933551535122337,,8.0244,buoy1,0
27188,27188,0.8426457043482605,0.6868290824848808,,145.3682,boat2,0
27189,27189,0.3119289711115637,0.7389967928364027,,242.7908,buoy1,0
27190,27190,0.8597179288037424,0.7835882023652974,,351.3496,boat2,0
27191,27191,0.47099821893127003,0.6981222925480712,,35.9534,boat1,0
27192,27192,0.6810243168394878,0.5892282790866568,,338.3667,whale,1
27193,27193,0.5709927249690387,0.6557351736116154,,71.5485,whale,1
27194,27194,0.9551428253808085,0.7284397535020712,,177.9904,buoy2,0
27195,27195,0.5362825359385694,0.6106656978373147,,312.6788,dolphin,0
27196,27196,0.6295790380164826,0.5903292091367857,,40.3852,whale,1
27197,27197,0.6854242230860712,0.643129785599406,,212.3848,buoy1,0
27198,27198,0.5713729189330954,0.5916258336915317,,123.1213,shark,0
27199,27199,0.6095490932226828,0.5941630974280963,,322.1052,whale,1
27200,27200,0.5084191580577287,0.6413998980509932,,133.0259,buoy2,0
27201,27201,0.6934894578821068,0.6763738873047279,,354.4281,boat1,0
27202,27202,0.4986229114977485,0.6231491347293225,,338.1003,buoy2,0
27203,27203,0.3529113502540243,0.7000610487547525,,95.135,dolphin,0
27204,27204,0.3473442782194114,0.6798927461129305,,230.8583,boat2,0
27205,27205,0.5429513621936647,0.6048493496618481,,195.6046,shark,0
27206,27206,0.7146994731076507,0.7136768190291146,,276.3001,whale,1
27207,27207,0.27795874271079135,0.7343673870832607,,183.4775,buoy2,0
27208,27208,0.5110782178109893,0.5982376833392062,,285.6449,whale,1
27209,27209,0.3216827552053691,0.8685784433291696,,183.4868,whale,1
27210,27210,0.4630556854384305,0.603566631437908,,138.8123,shark,0
27211,27211,0.7447338160135215,0.6505098656799436,,237.0445,wubby,0
27212,27212,0.5765581133511983,0.6652594592815151,,208.7882,boat2,0
27213,27213,0.6027759810491984,0.6608569236731958,,106.7822,whale,1
27214,27214,0.8748271230151181,0.6900314628967168,,92.8555,wubby,0
27215,27215,0.6758277488436194,0.647878964791643,,358.4116,shark,0
27216,27216,0.6576348948986452,0.6902552438761195,,33.1968,orca,0
27217,27217,0.9084702066754565,0.6908377178578038,,103.7207,dolphin,0
27218,27218,0.655178643914877,0.6019652706723969,,217.1736,dolphin,0
27219,27219,0.7432621121450689,0.644321585827223,,7.1706,buoy2,0
27220,27220,0.6089831516499205,0.6255414773836816,,357.4598,boat2,0
27221,27221,0.6348658500931351,0.6182879828164137,,329.9176,wubby,0
27222,27222,0.8754235278434455,0.7308161173250814,,349.8797,shark,0
27223,27223,0.3862779622061127,0.6613040180697117,,161.6955,boat2,0
27224,27224,0.4568919266081251,0.6287066618693623,,66.4256,boat1,0
27225,27225,0.43243754119407585,0.6676459858094306,,11.4904,buoy2,0
27226,27226,0.7111729457305003,0.6265341707580001,,17.4535,boat1,0
27227,27227,1.0261268900671223,0.8622890250206363,,36.718,boat1,0
27228,27228,0.7635707848686283,0.6409614569554646,,241.6438,wubby,0
27229,27229,0.4026973450127921,0.6370087238761101,,324.4987,boat2,0
27230,27230,0.6671367699315545,0.5931406523732279,,0.48679,boat1,0
27231,27231,0.601734609008687,0.5930022712153888,,209.4349,whale,1
27232,27232,0.635644656171511,0.6603800902513065,,99.351,boat2,0
27233,27233,0.7036323902754583,0.6938592925322997,,50.1313,orca,0
27234,27234,1.1407246185282203,0.8740813363861994,,189.606,buoy2,0
27235,27235,0.3527237677637831,0.6767606634392108,,252.0881,dolphin,0
27236,27236,0.6049587704701671,0.643671781816481,,251.0765,orca,0
27237,27237,1.0942746380171982,0.797996883744797,,90.1247,buoy2,0
27238,27238,0.7882338191081751,0.7410797048479504,,48.2279,whale,1
27239,27239,0.3966191907726241,0.6222397126744822,,152.6544,shark,0
27240,27240,0.499950701423469,0.5937696220792434,,223.943,whale,1
27241,27241,0.670541371486005,0.6014501677694133,,78.9283,dolphin,0
27242,27242,0.5725813460418693,0.6798265975303845,,182.7398,wubby,0
27243,27243,0.23378477917910911,0.8502636842083082,,239.0984,boat1,0
27244,27244,0.6852902761785991,0.7168833012112262,,141.7357,buoy1,0
27245,27245,0.5549326537342645,0.6222094202181676,,75.8641,orca,0
27246,27246,0.5680176706611986,0.636407731491005,,257.6353,buoy1,0
27247,27247,0.6159114071732589,0.6979409140782822,,133.4799,buoy1,0
27248,27248,0.4293919603860751,0.6732151080077147,,253.2989,orca,0
27249,27249,0.5572106431387298,0.6284813562224632,,48.6781,boat2,0
27250,27250,0.6043014787369569,0.6017732910833172,,334.737,whale,1
27251,27251,0.6860190151939276,0.6132393229057066,,161.9124,shark,0
27252,27252,0.6623348508150846,0.76556877428547,,58.4542,buoy2,0
27253,27253,0.6883889406675374,0.719485106272161,,7.4512,whale,1
27254,27254,0.693345101894057,0.7223860323288558,,317.2015,shark,0
27255,27255,0.7887225613100398,0.7062839571875805,,184.1209,orca,0
27256,27256,0.6278938289810045,0.596851922845535,,145.8953,shark,0
27257,27257,0.6014108459737506,0.6113039360277608,,139.1352,buoy2,0
27258,27258,0.6041466703158151,0.642089076741204,,236.9018,boat2,0
27259,27259,0.4733791478254794,0.6506035740377744,,14.2849,shark,0
27260,27260,0.5141096590810513,0.8483868811708545,,88.7533,boat2,0
27261,27261,0.7470539169413903,0.6587568534999875,,298.975,wubby,0
27262,27262,0.4721274305154882,0.7046560339590715,,244.5952,shark,0
27263,27263,0.6789368673954151,0.6723710216726257,,77.8294,boat2,0
27264,27264,0.6368965811379348,0.7446928549423014,,86.3241,buoy2,0
27265,27265,0.40607320233512867,0.6115468148854851,,2.9955,dolphin,0
27266,27266,0.6344435080629531,0.6870518237140975,,317.1407,wubby,0
27267,27267,0.6853109816598764,0.6204433090221789,,110.6681,dolphin,0
27268,27268,0.747504634384679,0.6196472237120537,,67.0663,wubby,0
27269,27269,0.4770190763513027,0.6394149303860772,,259.149,boat2,0
27270,27270,0.409911777424903,0.6322565058297643,,13.5074,buoy2,0
27271,27271,0.5956499650940899,0.6071481087099038,,177.3608,whale,1
27272,27272,0.5551513594150934,0.5931464227214677,,110.0069,whale,1
27273,27273,0.6845829610369392,0.5912594617983485,,343.5366,boat2,0
27274,27274,1.2328002782981025,0.8649448557237306,,247.7533,shark,0
27275,27275,0.19520744347168806,0.8397768666482845,,11.8862,dolphin,0
27276,27276,0.5187741971700124,0.591878846742387,,55.536,boat2,0
27277,27277,0.8352670730001952,0.6708437754152361,,12.8608,dolphin,0
27278,27278,0.7831271259753625,0.6302434087118625,,59.7329,shark,0
27279,27279,0.6988947514613453,0.6314767965567442,,228.4122,buoy2,0
27280,27280,0.5212866017245834,0.6615273169534512,,230.0363,dolphin,0
27281,27281,0.6194288842259764,0.6387603197238415,,283.1005,whale,1
27282,27282,0.5424362487819129,0.6715551177434046,,85.2598,whale,1
27283,27283,0.5584793635744667,0.6011784861451824,,4.643,boat1,0
27284,27284,0.4880936629741695,0.631168786303644,,64.7187,wubby,0
27285,27285,0.3630103585606311,0.7738937816138409,,141.496,dolphin,0
27286,27286,0.5412568242449002,0.6131773532946929,,30.2667,buoy1,0
27287,27287,0.5191081917057841,0.7960489080100372,,104.6361,whale,1
27288,27288,0.7804240246100876,0.7024651366114303,,49.7143,boat1,0
27289,27289,0.7102245128402676,0.7869900112495262,,205.889,buoy1,0
27290,27290,0.7748704889545939,0.6650203415321236,,117.9887,wubby,0
27291,27291,0.4103553304263104,0.6212044329095436,,10.8432,wubby,0
27292,27292,0.42194588417729595,0.5926853805967391,,350.8792,whale,1
27293,27293,0.7769079597573016,0.7090781217101868,,30.4938,whale,1
27294,27294,0.5012713969901444,0.6884042146364711,,334.7934,buoy1,0
27295,27295,0.6371627280466712,0.6261476960574,,151.7915,shark,0
27296,27296,0.4645391475651002,0.6149580809214459,,66.3466,orca,0
27297,27297,0.4871109477790392,0.6956822647923331,,276.408,whale,1
27298,27298,0.3741132140914573,0.7358533624474802,,77.5909,boat1,0
27299,27299,0.5516338445089112,0.6389795908034382,,103.8938,boat1,0
27300,27300,0.7224392072455532,0.6987855733668864,,308.9969,whale,1
27301,27301,0.34251978374088565,0.6537072047961319,,202.8067,wubby,0
27302,27302,1.1022950490695786,0.8376908223770643,,0.83519,boat2,0
27303,27303,0.43090286837717495,0.5931379443256445,,344.9908,dolphin,0
27304,27304,0.5640821707548835,0.774530585744282,,142.5223,orca,0
27305,27305,0.6618528296278777,0.639736996204172,,122.8578,dolphin,0
27306,27306,0.44102727650455487,0.6064353212875979,,351.1352,orca,0
27307,27307,0.7689781493597543,0.6838795486368018,,212.0909,shark,0
27308,27308,0.41829581094900425,0.6253503577198352,,339.7747,orca,0
27309,27309,0.4652635146100996,0.8053963513283162,,246.2405,boat2,0
27310,27310,0.8562154880846637,0.8379428662046855,,141.463,orca,0
27311,27311,1.1088917092389488,0.8063059530623633,,178.7314,shark,0
27312,27312,0.6085406383528458,0.6001747286001493,,200.4901,wubby,0
27313,27313,0.6131526882717298,0.6038103421152867,,285.1569,whale,1
27314,27314,0.7272106384808557,0.6861906527465123,,186.2543,wubby,0
27315,27315,0.6082331459745575,0.612650395873634,,204.2788,buoy2,0
27316,27316,0.4446817937515371,0.6003732607202128,,114.6992,dolphin,0
27317,27317,0.9211269213197462,0.8170788934792154,,93.1433,buoy2,0
27318,27318,0.6484407591667738,0.6195677797989712,,230.6921,buoy1,0
27319,27319,0.6446927283089705,0.6026252969376966,,66.4504,boat2,0
27320,27320,0.8324875655489399,0.7837899413879654,,126.3375,boat1,0
27321,27321,0.6502772605627918,0.7913987283101656,,55.4829,orca,0
27322,27322,0.5494897638625998,0.6283160953024052,,64.6762,buoy2,0
27323,27323,0.6664796566871026,0.6219766697321545,,103.8643,buoy2,0
27324,27324,0.9710675612748186,0.8090613679926849,,139.5171,dolphin,0
27325,27325,0.6952908963040991,0.5917250582792031,,161.268,whale,1
27326,27326,0.5808363313007093,0.7776029337183696,,3.1353,wubby,0
27327,27327,0.7304596230330278,0.8762708880260324,,119.8386,boat2,0
27328,27328,0.6352553174663181,0.6237519396440833,,291.3578,dolphin,0
27329,27329,0.6717437400700359,0.6000529731847872,,281.4325,shark,0
27330,27330,0.3570103659148076,0.654266230433237,,349.5061,buoy1,0
27331,27331,0.43300118104423996,0.5981567508160688,,258.521,whale,1
27332,27332,0.6235322465670554,0.6029691494693499,,184.2286,buoy1,0
27333,27333,0.8319940572766394,0.7406141103651611,,148.3253,boat1,0
27334,27334,0.396937770952041,0.777327069672475,,311.7595,shark,0
27335,27335,0.5477263823515234,0.6527826061912811,,333.2189,buoy2,0
27336,27336,0.5243259123412639,0.5935144267225101,,160.5063,whale,1
27337,27337,0.44370135438112784,0.6214331585641352,,28.8685,whale,1
27338,27338,0.6167901438611115,0.84677210732815,,19.5223,buoy2,0
27339,27339,0.58394369115257,0.5890383545829087,,22.63,wubby,0
27340,27340,0.7623299751809862,0.6321427538262554,,311.761,buoy1,0
27341,27341,0.6156304523407164,0.6033278840360247,,292.5465,buoy1,0
27342,27342,0.4028815629349163,0.6867689621560582,,257.4569,orca,0
27343,27343,0.4107963134815912,0.778101086465911,,197.8431,wubby,0
27344,27344,0.8512231834710557,0.8197199297591033,,179.7415,wubby,0
27345,27345,0.6735012394433612,0.5977662375380082,,67.0631,buoy1,0
27346,27346,1.0371810906662309,0.8046080136667975,,281.2142,boat2,0
27347,27347,0.7712088376524082,0.6430123113913458,,55.6556,buoy1,0
27348,27348,0.7642978772025305,0.7438376087726496,,103.4411,boat1,0
27349,27349,0.35140408175033533,0.7934176683633507,,76.0521,buoy2,0
27350,27350,0.7236992695488258,0.7997427511897682,,220.0216,whale,1
27351,27351,0.827551612100301,0.7073274048458635,,206.2282,orca,0
27352,27352,0.7570490610144769,0.6292643420616444,,290.4237,wubby,0
27353,27353,0.30683969954216883,0.698809151148751,,181.0645,boat1,0
27354,27354,0.8236766027095705,0.7155791476900878,,98.5328,shark,0
27355,27355,0.7340055632295284,0.7272043138949366,,42.5548,shark,0
27356,27356,0.540625333424407,0.6864661973712944,,33.4568,shark,0
27357,27357,0.4144712060611367,0.5928956073400807,,276.8525,orca,0
27358,27358,0.5535057043494981,0.6724466161393707,,338.5532,buoy2,0
27359,27359,0.5340235059978382,0.8408839091000548,,32.5516,dolphin,0
27360,27360,0.9138977276096091,0.6940888359924312,,287.6551,boat2,0
27361,27361,0.49079005795741504,0.6002622431198168,,358.468,orca,0
27362,27362,0.49746799370441835,0.6488271541900681,,144.0982,boat2,0
27363,27363,0.6020627676609214,0.6416681084595695,,316.7159,whale,1
27364,27364,0.4918738835387698,0.7234296509102364,,266.4027,shark,0
27365,27365,0.6207794948305876,0.5941911256629148,,126.705,whale,1
27366,27366,0.4725672165906035,0.7467240240763244,,295.2137,buoy1,0
27367,27367,0.3486814831504705,0.6961962016443165,,120.1537,boat1,0
27368,27368,1.0979297808554924,0.8766393981755687,,80.1558,wubby,0
27369,27369,0.7043322199206677,0.6563301710936699,,185.9965,whale,1
27370,27370,0.48820224381353344,0.6681067814181175,,329.1999,boat1,0
27371,27371,0.6758869320968017,0.5892223773294261,,82.5662,boat2,0
27372,27372,0.6876519562929692,0.7042271417360453,,280.1766,whale,1
27373,27373,0.747098420897705,0.7272817221045835,,292.9061,wubby,0
27374,27374,0.9612774316732555,0.7906350313728255,,33.3033,boat1,0
27375,27375,0.3144073876982839,0.7615678008368694,,180.732,boat2,0
27376,27376,0.44486875832694667,0.5937539227795806,,341.6933,boat2,0
27377,27377,0.4196061009417677,0.6038769865447524,,41.6262,boat2,0
