pattern,row,xPosition,yPosition,zPosition,zRotation,label,target
27031,27031,1456.8908,-488.75,100,358.2029,whale,1
27032,27032,2479.0961,568.8058,100,17.1405,orca,0
27033,27033,1763.7912,488.5761,100,260.4867,dolphin,0
27034,27034,2795.5874,941.9202,100,107.1132,boat2,0
27035,27035,2676.2535,-265.3296,100,131.1664,orca,0
27036,27036,2693.3324,-161.173,100,332.3346,wubby,0
27037,27037,1708.5748,193.6171,100,74.2927,buoy2,0
27038,27038,271.6693,-645.5611,100,171.1342,buoy1,0
27039,27039,1048.3779,909.2659,100,79.303,orca,0
27040,27040,2500.4708,124.6827,100,36.7911,wubby,0
27041,27041,672.9195,-684.6483,100,101.2938,buoy2,0
27042,27042,2478.7357,-520.8512,100,260.8729,buoy1,0
27043,27043,1951.3797,951.8281,100,275.8011,shark,0
27044,27044,522.896,1069.3459,100,61.3236,boat2,0
27045,27045,2762.1121,-497.8929,100,193.7906,shark,0
27046,27046,769.299,371.6228,100,350.5419,boat1,0
27047,27047,1645.7806,-179.8501,100,3.892,orca,0
27048,27048,289.4081,-574.0594,100,349.5719,buoy1,0
27049,27049,1738.8826,1125.6327,100,272.0642,orca,0
27050,27050,1368.7072,700.2506,100,85.1574,wubby,0
27051,27051,736.7209,-483.7383,100,184.9872,boat2,0
27052,27052,2650.019,-182.6605,100,246.3953,orca,0
27053,27053,2331.8571,500.4159,100,250.7215,dolphin,0
27054,27054,1968.6848,412.4307,100,95.452,dolphin,0
27055,27055,1019.5568,565.9751,100,268.3082,orca,0
27056,27056,387.4361,831.8251,100,204.629,orca,0
27057,27057,421.7526,911.7369,100,119.3049,boat2,0
27058,27058,1980.3792,-426.5463,100,122.807,buoy1,0
27059,27059,1652.0654,658.4304,100,103.9492,boat2,0
27060,27060,1496.162,749.3674,100,242.3184,whale,1
27061,27061,1701.4983,964.1246,100,8.1851,boat1,0
27062,27062,2334.7878,949.6914,100,146.9869,boat2,0
27063,27063,2300.3204,1107.0403,100,0.95046,shark,0
27064,27064,530.6107,-296.5622,100,313.6548,whale,1
27065,27065,1537.7626,715.7086,100,83.3478,whale,1
27066,27066,420.694,819.7598,100,219.775,wubby,0
27067,27067,2485.3354,122.9487,100,171.5715,dolphin,0
27068,27068,2516.0393,400.4327,100,48.06,dolphin,0
27069,27069,2548.15,135.2155,100,326.346,boat2,0
27070,27070,1889.8555,607.6364,100,11.7008,boat1,0
27071,27071,2055.1574,728.7023,100,193.0931,whale,1
27072,27072,1269.7331,752.132,100,288.0688,shark,0
27073,27073,2260.1969,-546.4839,100,106.5636,wubby,0
27074,27074,962.6836,588.6629,100,272.1054,shark,0
27075,27075,568.3368,752.5193,100,4.0644,boat2,0
27076,27076,2467.1051,397.9415,100,201.3969,dolphin,0
27077,27077,2802.9178,73.2444,100,101.9001,buoy1,0
27078,27078,1934.5507,1155.1291,100,139.1197,dolphin,0
27079,27079,369.6269,683.9474,100,137.0135,boat1,0
27080,27080,2385.5481,-702.2352,100,115.1258,dolphin,0
27081,27081,2621.961,-250.6476,100,124.3417,boat1,0
27082,27082,462.0384,-4.8475,100,50.4559,buoy2,0
27083,27083,2638.9501,374.5072,100,154.5319,orca,0
27084,27084,2539.5558,-268.9016,100,191.1551,buoy2,0
27085,27085,868.5043,965.8245,100,220.3434,boat1,0
27086,27086,1275.5303,522.647,100,260.7889,orca,0
27087,27087,510.0356,818.7173,100,276.2891,buoy2,0
27088,27088,2716.8844,-53.5958,100,9.3069,boat2,0
27089,27089,692.9378,-356.4954,100,137.1445,dolphin,0
27090,27090,1558.7603,67.1843,100,84.6914,buoy1,0
27091,27091,1335.3725,566.9116,100,152.4595,dolphin,0
27092,27092,1883.1425,-446.3813,100,148.5054,boat1,0
27093,27093,1656.2688,505.6435,100,288.803,orca,0
27094,27094,574.353,273.9625,100,130.8455,whale,1
27095,27095,1522.5233,610.7537,100,47.1101,shark,0
27096,27096,1535.9364,851.652,100,230.8875,dolphin,0
27097,27097,1347.2868,377.1929,100,84.8628,shark,0
27098,27098,1803.6988,-283.3945,100,106.5776,shark,0
27099,27099,466.9054,82.6629,100,49.6338,wubby,0
27100,27100,797.9074,1165.1392,100,126.2718,boat2,0
27101,27101,1178.4901,-468.7314,100,61.1946,buoy1,0
27102,27102,836.1644,105.2507,100,67.4929,boat1,0
27103,27103,603.2214,635.6996,100,166.3659,whale,1
27104,27104,2099.3553,-686.2565,100,320.3738,orca,0
27105,27105,975.6266,704.9935,100,335.639,shark,0
27106,27106,1709.4676,97.0966,100,44.3808,boat1,0
27107,27107,502.7881,836.968,100,19.0315,wubby,0
27108,27108,2689.8814,798.6605,100,194.7333,orca,0
27109,27109,1184.9777,140.056,100,316.1259,boat1,0
27110,27110,1884.8303,65.4031,100,204.1704,buoy1,0
27111,27111,2741.7392,1044.9984,100,208.3742,buoy1,0
27112,27112,1623.8836,318.2673,100,304.7254,dolphin,0
27113,27113,324.5514,-561.1264,100,151.9525,buoy2,0
27114,27114,1105.0965,665.3879,100,57.4964,shark,0
27115,27115,457.2782,-77.7144,100,141.7732,buoy2,0
27116,27116,2281.0029,849.3189,100,164.6347,wubby,0
27117,27117,1283.4376,28.8511,100,341.7251,dolphin,0
27118,27118,577.4729,997.2363,100,320.6338,dolphin,0
27119,27119,2075.3383,194.5722,100,209.7378,whale,1
27120,27120,1953.3846,-209.9724,100,56.6569,buoy1,0
27121,27121,962.0007,536.1746,100,109.4571,buoy2,0
27122,27122,1518.2081,454.7715,100,228.4444,orca,0
27123,27123,2161.4502,536.1459,100,327.0468,wubby,0
27124,27124,1455.1778,550.2663,100,247.5979,orca,0
27125,27125,2538.0236,-307.5942,100,79.129,boat1,0
27126,27126,1170.5801,-393.769,100,79.742,dolphin,0
27127,27127,2206.1019,497.8459,100,216.7235,buoy2,0
27128,27128,431.6937,-717.1159,100,290.2936,shark,0
27129,27129,267.9684,1056.422,100,49.2641,wubby,0
27130,27130,1756.4977,79.0172,100,91.3591,orca,0
27131,27131,2459.6855,-565.9839,100,292.2174,shark,0
27132,27132,1741.4672,-615.1447,100,298.152,boat2,0
27133,27133,2708.9248,761.4087,100,61.3132,buoy2,0
27134,27134,1115.8296,-133.8572,100,270.7294,boat2,0
27135,27135,1060.1821,301.442,100,115.8305,buoy2,0
27136,27136,2152.7902,-174.7542,100,237.7154,shark,0
27137,27137,625.4792,187.0186,100,286.2946,whale,1
27138,27138,2819.1165,149.7136,100,184.8615,boat1,0
27139,27139,944.8602,-137.269,100,266.245,wubby,0
27140,27140,630.1459,642.121,100,270.414,dolphin,0
27141,27141,2174.7931,492.9084,100,329.9256,orca,0
27142,27142,671.6249,728.0173,100,333.6393,boat2,0
27143,27143,2308.2749,965.325,100,341.639,boat2,0
27144,27144,2218.1462,1002.378,100,342.1245,boat1,0
27145,27145,464.8828,-6.4758,100,102.9689,buoy1,0
27146,27146,2785.3452,1129.6644,100,48.9685,whale,1
27147,27147,1983.415,-148.8014,100,286.0023,wubby,0
27148,27148,981.4259,794.9407,100,204.5664,wubby,0
27149,27149,937.8395,223.7705,100,4.5886,shark,0
27150,27150,1551.1245,258.2614,100,247.7735,wubby,0
27151,27151,1721.683,-381.6909,100,83.4858,orca,0
27152,27152,736.7203,868.5515,100,299.5872,wubby,0
27153,27153,1774.281,-721.7562,100,89.7073,shark,0
27154,27154,1361.4184,538.1227,100,94.7992,orca,0
27155,27155,569.2274,532.4271,100,265.7512,dolphin,0
27156,27156,653.3268,808.4218,100,16.375,buoy1,0
27157,27157,801.8887,150.4348,100,312.5636,whale,1
27158,27158,1001.468,209.3329,100,335.6594,boat1,0
27159,27159,2261.7123,55.2331,100,220.0943,boat2,0
27160,27160,1078.5232,-320.0254,100,169.3862,boat2,0
27161,27161,1719.2098,904.2955,100,7.249,buoy2,0
27162,27162,1857.0216,741.7052,100,111.7462,boat1,0
27163,27163,1113.7691,728.9391,100,283.7663,dolphin,0
27164,27164,2822.5342,-262.9935,100,169.2201,boat2,0
27165,27165,2090.0539,403.0406,100,285.588,shark,0
27166,27166,1809.546,178.8414,100,123.1194,wubby,0
27167,27167,1158.0662,354.3831,100,278.1606,shark,0
27168,27168,741.5858,60.808,100,176.6721,boat2,0
27169,27169,810.5148,-117.1487,100,71.9952,buoy1,0
27170,27170,397.5208,-148.9816,100,325.1576,whale,1
27171,27171,2268.7315,404.113,100,87.3576,orca,0
27172,27172,691.1888,111.0045,100,236.502,buoy2,0
27173,27173,763.411,417.4916,100,152.1025,orca,0
27174,27174,413.9872,79.9462,100,237.0477,boat2,0
27175,27175,2277.7788,464.4521,100,131.3303,whale,1
27176,27176,793.6941,-384.5933,100,53.7882,orca,0
27177,27177,829.3977,-80.3119,100,102.4591,boat1,0
27178,27178,2128.7412,568.0394,100,58.6748,wubby,0
27179,27179,2085.9239,990.9702,100,216.8489,boat1,0
27180,27180,833.1574,218.595,100,0.94541,boat1,0
27181,27181,1274.6015,-391.9688,100,298.226,boat2,0
27182,27182,1761.0925,-493.227,100,255.3699,wubby,0
27183,27183,1522.2878,518.0335,100,223.6141,shark,0
27184,27184,2718.6926,988.9961,100,145.6457,buoy1,0
27185,27185,2549.6955,912.7386,100,59.6332,boat2,0
27186,27186,2114.5982,-51.4667,100,338.3137,orca,0
27187,27187,475.9122,893.1419,100,8.0244,buoy1,0
27188,27188,1057.445,984.9565,100,145.3682,boat2,0
27189,27189,707.885,-583.3866,100,242.7908,buoy1,0
27190,27190,511.0386,646.5326,100,351.3496,boat2,0
27191,27191,966.1607,-200.0947,100,35.9534,boat1,0
27192,27192,2809.1578,1101.5062,100,338.3667,whale,1
27193,27193,1377.1877,160.2807,100,71.5485,whale,1
27194,27194,765.7392,1079.7368,100,177.9904,buoy2,0
27195,27195,2159.6065,83.6874,100,312.6788,dolphin,0
27196,27196,2768.2896,745.9066,100,40.3852,whale,1
27197,27197,1546.386,662.7164,100,212.3848,buoy1,0
27198,27198,2721.4164,353.6246,100,123.1213,shark,0
27199,27199,2633.4284,583.6688,100,322.1052,whale,1
27200,27200,1571.9598,-76.8708,100,133.0259,buoy2,0
27201,27201,1152.3764,543.9619,100,354.4281,boat1,0
27202,27202,1885.5461,-119.1914,100,338.1003,buoy2,0
27203,27203,951.526,-552.4498,100,95.135,dolphin,0
27204,27204,1119.1938,-620.2921,100,230.8583,boat2,0
27205,27205,2309.5847,132.6307,100,195.6046,shark,0
27206,27206,856.2291,488.7569,100,276.3001,whale,1
27207,27207,732.6132,-679.4216,100,183.4775,buoy2,0
27208,27208,2501.6388,-45.0195,100,285.6449,whale,1
27209,27209,267.758,-402.0009,100,183.4868,whale,1
27210,27210,2344.9276,-325.9589,100,138.8123,shark,0
27211,27211,1443.8863,860.506,100,237.0445,wubby,0
27212,27212,1266.4652,164.7116,100,208.7882,boat2,0
27213,27213,1316.0163,269.83,100,106.7822,whale,1
27214,27214,1030.4577,1067.7989,100,92.8555,wubby,0
27215,27215,1479.2526,598.9879,100,358.4116,shark,0
27216,27216,1028.6058,383.2951,100,33.1968,orca,0
27217,27217,1023.8059,1168.304,100,103.7207,dolphin,0
27218,27218,2390.2981,798.1808,100,217.1736,dolphin,0
27219,27219,1529.1237,896.1249,100,7.1706,buoy2,0
27220,27220,1839.2482,406.9678,100,357.4598,boat2,0
27221,27221,1985.3905,569.7568,100,329.9176,wubby,0
27222,27222,752.2548,860.7891,100,349.8797,shark,0
27223,27223,1310.8608,-534.3771,100,161.6955,boat2,0
27224,27224,1780.6388,-312.9214,100,66.4256,boat1,0
27225,27225,1240.6923,-353.6564,100,11.4904,buoy2,0
27226,27226,1820.551,886.1584,100,17.4535,boat1,0
27227,27227,281.8503,756.5041,100,36.718,boat1,0
27228,27228,1578.5412,1006.3797,100,241.6438,wubby,0
27229,27229,1639.777,-537.4746,100,324.4987,boat2,0
27230,27230,2668.3084,961.2897,100,0.48679,boat1,0
27231,27231,2673.0881,542.0784,100,209.4349,whale,1
27232,27232,1321.5464,393.6028,100,99.351,boat2,0
27233,27233,999.3694,516.06,100,50.1313,orca,0
27234,27234,255.8167,912.4245,100,189.606,buoy2,0
27235,27235,1148.6645,-611.0785,100,252.0881,dolphin,0
27236,27236,1538.5001,324.6533,100,251.0765,orca,0
27237,27237,460.0256,1080.8339,100,90.1247,buoy2,0
27238,27238,697.0688,602.936,100,48.2279,whale,1
27239,27239,1903.6211,-618.5741,100,152.6544,shark,0
27240,27240,2646.7615,-112.8146,100,223.943,whale,1
27241,27241,2405.1967,893.4201,100,78.9283,dolphin,0
27242,27242,1119.8056,129.0225,100,182.7398,wubby,0
27243,27243,310.2036,-567.304,100,239.0984,boat1,0
27244,27244,835.5276,398.7261,100,141.7357,buoy1,0
27245,27245,1904.2278,156.4753,100,75.8641,orca,0
27246,27246,1649.3984,185.8797,100,257.6353,buoy1,0
27247,27247,967.5445,237.9105,100,133.4799,buoy1,0
27248,27248,1183.3118,-356.4242,100,253.2989,orca,0
27249,27249,1784.7153,153.9546,100,48.6781,boat2,0
27250,27250,2395.8332,500.7579,100,334.737,whale,1
27251,27251,2098.1608,870.4843,100,161.9124,shark,0
27252,27252,582.6253,253.2811,100,58.4542,buoy2,0
27253,27253,819.1745,401.114,100,7.4512,whale,1
27254,27254,801.3925,407.7501,100,317.2015,shark,0
27255,27255,906.4109,725.0327,100,184.1209,orca,0
27256,27256,2545.2159,677.6833,100,145.8953,shark,0
27257,27257,2144.1035,432.7057,100,139.1352,buoy2,0
27258,27258,1561.6967,326.1026,100,236.9018,boat2,0
27259,27259,1442.6494,-218.2726,100,14.2849,shark,0
27260,27260,314.8053,-88.2651,100,88.7533,boat2,0
27261,27261,1340.621,818.706,100,298.975,wubby,0
27262,27262,917.9481,-193.9965,100,244.5952,shark,0
27263,27263,1191.7703,508.6866,100,77.8294,boat2,0
27264,27264,678.7431,222.2787,100,86.3241,buoy2,0
27265,27265,2138.2505,-616.3704,100,2.9955,dolphin,0
27266,27266,1055.538,317.595,100,317.1407,wubby,0
27267,27267,1940.1272,808.1721,100,110.6681,dolphin,0
27268,27268,1956.6556,1125.3477,100,67.0663,wubby,0
27269,27269,1602.0865,-211.1381,100,259.149,boat2,0
27270,27270,1718.2441,-520.1031,100,13.5074,buoy2,0
27271,27271,2248.3638,421.679,100,177.3608,whale,1
27272,27272,2668.1094,241.8044,100,110.0069,whale,1
27273,27273,2734.5258,1097.82,100,343.5366,boat2,0
27274,27274,275.8403,1089.0584,100,247.7533,shark,0
27275,27275,336.5676,-649.2809,100,11.8862,dolphin,0
27276,27276,2712.4242,9.7735,100,55.536,boat2,0
27277,27277,1207.2871,1061.7978,100,12.8608,dolphin,0
27278,27278,1753.2103,1188.3051,100,59.7329,shark,0
27279,27279,1731.6601,792.7337,100,228.4122,buoy2,0
27280,27280,1308.2966,-33.6418,100,230.0363,dolphin,0
27281,27281,1612.2108,402.5277,100,283.1005,whale,1
27282,27282,1200.0255,35.5198,100,85.2598,whale,1
27283,27283,2413.1158,233.3605,100,4.643,boat1,0
27284,27284,1737.0038,-166.8168,100,64.7187,wubby,0
27285,27285,548.3815,-411.7899,100,141.496,dolphin,0
27286,27286,2099.6075,105.6337,100,30.2667,buoy1,0
27287,27287,466.632,-73.8773,100,104.6361,whale,1
27288,27288,933.768,716.3033,100,49.7143,boat1,0
27289,27289,498.5328,325.8319,100,205.889,buoy1,0
27290,27290,1269.0886,884.2291,100,117.9887,wubby,0
27291,27291,1924.5277,-555.0807,100,10.8432,wubby,0
27292,27292,2684.0873,-616.431,100,350.8792,whale,1
27293,27293,887.0273,680.0257,100,30.4938,whale,1
27294,27294,1044.0563,-108.4619,100,334.7934,buoy1,0
27295,27295,1827.7952,538.1438,100,151.7915,shark,0
27296,27296,2058.6574,-297.0849,100,66.3466,orca,0
27297,27297,984.9914,-151.9145,100,276.408,whale,1
27298,27298,724.57,-431.8924,100,77.5909,boat1,0
27299,27299,1608.8089,109.8156,100,103.8938,boat1,0
27300,27300,961.1218,557.0962,100,308.9969,whale,1
27301,27301,1402.5353,-725.5816,100,202.8067,wubby,0
27302,27302,342.0072,954.7755,100,0.83519,boat2,0
27303,27303,2668.4018,-556.4355,100,344.9908,dolphin,0
27304,27304,545.8476,27.1796,100,142.5223,orca,0
27305,27305,1597.1402,580.5992,100,122.8578,dolphin,0
27306,27306,2267.064,-444.0522,100,351.1352,orca,0
27307,27307,1083.1331,762.8265,100,212.0909,shark,0
27308,27308,1842.8819,-502.5365,100,339.7747,orca,0
27309,27309,435.699,-180.5626,100,246.2405,boat2,0
27310,27310,341.3464,518.2482,100,141.463,orca,0
27311,27311,432.7897,1077.0183,100,178.7314,shark,0
27312,27312,2442.7463,535.8667,100,200.4901,wubby,0
27313,27313,2338.1454,539.745,100,285.1569,whale,1
27314,27314,1062.9362,617.726,100,186.2543,wubby,0
27315,27315,2111.9738,462.4288,100,204.2788,buoy2,0
27316,27316,2436.8387,-442.2893,100,114.6992,dolphin,0
27317,27317,399.6027,682.253,100,93.1433,buoy2,0
27318,27318,1958.3171,630.3917,100,230.6921,buoy1,0
27319,27319,2371.4264,731.182,100,66.4504,boat2,0
27320,27320,510.2886,588.5757,100,126.3375,boat1,0
27321,27321,482.7598,196.0973,100,55.4829,orca,0
27322,27322,1787.7145,118.292,100,64.6762,buoy2,0
27323,27323,1908.8994,704.2157,100,103.8643,buoy2,0
27324,27324,424.0812,799.5633,100,139.5171,dolphin,0
27325,27325,2717.884,1161.5325,100,161.268,whale,1
27326,27326,533.7858,61.7485,100,3.1353,wubby,0
27327,27327,251.1625,254.0057,100,119.8386,boat2,0
27328,27328,1873.7116,541.5167,100,291.3578,dolphin,0
27329,27329,2446.3809,914.6584,100,281.4325,shark,0
27330,27330,1395.4815,-667.1515,100,349.5061,buoy1,0
27331,27331,2504.15,-520.9449,100,258.521,whale,1
27332,27332,2361.6907,605.393,100,184.2286,buoy1,0
27333,27333,699.4703,713.1495,100,148.3253,boat1,0
27334,27334,534.8579,-334.879,100,311.7595,shark,0
27335,27335,1414.3152,74.4266,100,333.2189,buoy2,0
27336,27336,2655.4689,43.16,100,160.5063,whale,1
27337,27337,1919.8781,-389.926,100,28.8685,whale,1
27338,27338,318.8044,89.0341,100,19.5223,buoy2,0
27339,27339,2816.3103,451.6537,100,22.63,wubby,0
27340,27340,1720.1915,1075.4306,100,311.761,buoy1,0
27341,27341,2351.6027,557.1397,100,292.5465,buoy1,0
27342,27342,1057.9605,-423.6598,100,257.4569,orca,0
27343,27343,531.8552,-304.4405,100,197.8431,wubby,0
27344,27344,391.8081,544.855,100,179.7415,wubby,0
27345,27345,2516.3254,949.4405,100,67.0631,buoy1,0
27346,27346,438.2345,942.7756,100,281.2142,boat2,0
27347,27347,1548.1031,1022.2937,100,55.6556,buoy1,0
27348,27348,683.0318,536.1038,100,103.4411,boat1,0
27349,27349,475.6949,-415.545,100,76.0521,buoy2,0
27350,27350,454.1776,334.0832,100,220.0216,whale,1
27351,27351,899.1112,832.8868,100,206.2282,orca,0
27352,27352,1770.6097,1077.4365,100,290.4237,wubby,0
27353,27353,960.9433,-693.8906,100,181.0645,boat1,0
27354,27354,843.8731,785.9441,100,98.5328,shark,0
27355,27355,772.861,503.8056,100,42.5548,shark,0
27356,27356,1060.5616,17.8717,100,33.4568,shark,0
27357,27357,2676.782,-663.4392,100,276.8525,orca,0
27358,27358,1191.0094,73.1658,100,338.5532,buoy2,0
27359,27359,333.7079,-52.7746,100,32.5516,dolphin,0
27360,27360,997.5441,1163.5832,100,287.6551,boat2,0
27361,27361,2440.1393,-167.4675,100,358.468,orca,0
27362,27362,1466.3623,-122.6805,100,144.0982,boat2,0
27363,27363,1567.9538,318.6037,100,316.7159,whale,1
27364,27364,795.1083,-134.2635,100,266.4027,shark,0
27365,27365,2632.4829,654.808,100,126.705,whale,1
27366,27366,668.6768,-179.0342,100,295.2137,buoy1,0
27367,27367,980.9862,-574.0173,100,120.1537,boat1,0
27368,27368,250.3845,837.4723,100,80.1558,wubby,0
27369,27369,1369.8756,669.6329,100,185.9965,whale,1
27370,27370,1235.8003,-154.4953,100,329.1999,boat1,0
27371,27371,2809.3796,1067.1313,100,82.5662,boat2,0
27372,27372,921.0183,437.3271,100,280.1766,whale,1
27373,27373,772.4125,538.0669,100,292.9061,wubby,0
27374,27374,485.4578,837.2313,100,33.3033,boat1,0
27375,27375,599.8583,-537.0833,100,180.732,boat2,0
27376,27376,2647.2958,-464.3802,100,341.6933,boat2,0
27377,27377,2336.2963,-575.6165,100,41.6262,boat2,0
27378,27378,2495.6497,623.9327,100,14.7503,wubby,0
27379,27379,2472.519,891.768,100,223.5168,orca,0
27380,27380,820.9651,-149.4834,100,254.8124,buoy2,0
27381,27381,2020.3064,-137.4444,100,113.1682,buoy2,0
27382,27382,1016.5034,-291.1657,100,37.7555,boat1,0
27383,27383,2231.8358,155.4916,100,220.2903,buoy2,0
27384,27384,2388.4792,-4.2854,100,45.1979,boat1,0
27385,27385,2292.8941,-355.8923,100,284.4886,boat1,0
27386,27386,1820.538,644.8911,100,33.6076,boat2,0
27387,27387,611.3374,792.6219,100,10.584,dolphin,0
27388,27388,2626.8124,281.9428,100,57.8786,dolphin,0
27389,27389,1335.9418,-695.3836,100,266.75,buoy2,0
27390,27390,573.1971,-260.706,100,250.5793,boat2,0
27391,27391,430.0709,810.4599,100,172.1953,shark,0
27392,27392,1716.2805,752.8774,100,265.9462,orca,0
27393,27393,597.6172,987.4304,100,292.3765,buoy1,0
27394,27394,552.5849,-137.4926,100,227.5271,boat2,0
27395,27395,1224.3928,-630.2479,100,92.6975,shark,0
27396,27396,2817.6512,-7.6895,100,18.4711,buoy2,0
27397,27397,1148.5982,541.7275,100,110.0986,boat2,0
27398,27398,2590.495,-276.8748,100,356.641,boat1,0
27399,27399,1456.2271,1071.8013,100,110.7412,buoy1,0
27400,27400,924.7292,100.0481,100,16.7426,shark,0
27401,27401,898.6114,361.9898,100,292.4602,shark,0
27402,27402,653.3431,167.9391,100,349.3526,wubby,0
27403,27403,1690.5435,948.447,100,134.2343,shark,0
27404,27404,741.9149,907.3912,100,211.8573,shark,0
27405,27405,495.0317,-200.3905,100,117.9972,orca,0
27406,27406,1017.6881,109.9623,100,248.8449,buoy1,0
27407,27407,839.0972,-63.7206,100,208.8,orca,0
27408,27408,1809.2418,-571.9191,100,350.7571,buoy2,0
27409,27409,1478.5719,989.305,100,292.5436,wubby,0
27410,27410,2645.9899,312.2484,100,87.6688,buoy2,0
27411,27411,1358.5602,1135.4709,100,131.1828,buoy1,0
27412,27412,1823.1637,664.2607,100,319.7022,boat2,0
27413,27413,437.2676,-552.7185,100,98.5462,boat1,0
27414,27414,305.0896,723.7194,100,43.0532,boat2,0
27415,27415,586.1003,997.9494,100,150.4615,shark,0
27416,27416,623.1961,305.7192,100,68.2786,buoy1,0
27417,27417,1473.1277,-452.2103,100,216.273,orca,0
27418,27418,1304.1234,892.4777,100,237.8752,buoy2,0
27419,27419,2258.4815,1013.3263,100,135.6883,boat2,0
27420,27420,1766.2463,477.3789,100,310.3186,boat2,0
27421,27421,807.9123,-50.9153,100,59.1339,dolphin,0
27422,27422,2540.7369,-620.0492,100,91.3424,whale,1
27423,27423,2615.6961,164.9785,100,325.399,dolphin,0
27424,27424,1909.7536,113.7589,100,67.9653,boat1,0
27425,27425,1246.6606,-538.5952,100,158.3148,buoy2,0
27426,27426,2682.1125,-161.1934,100,269.4865,orca,0
27427,27427,1824.9519,270.2441,100,108.9336,buoy1,0
27428,27428,2433.5644,-280.4319,100,212.5796,dolphin,0
27429,27429,700.8169,-612.3822,100,212.1884,whale,1
27430,27430,2603.7374,1116.3108,100,156.0445,orca,0
27431,27431,661.0324,595.7053,100,338.383,orca,0
27432,27432,579.9726,548.4905,100,276.8267,wubby,0
27433,27433,955.951,-704.5032,100,205.2962,orca,0
27434,27434,1137.0456,401.4458,100,15.5887,shark,0
27435,27435,469.0361,27.5474,100,293.7609,buoy2,0
27436,27436,737.4029,951.6156,100,209.1438,shark,0
27437,27437,1084.822,172.9255,100,26.752,shark,0
27438,27438,2237.9474,-40.2878,100,151.2352,orca,0
27439,27439,2590.2001,686.4206,100,207.3812,boat1,0
27440,27440,1150.7613,1169.5024,100,104.8385,whale,1
27441,27441,1245.7541,209.3031,100,279.6147,orca,0
27442,27442,651.2202,-505.699,100,335.2901,shark,0
27443,27443,2433.5675,241.2909,100,292.2514,dolphin,0
27444,27444,791.903,-406.3448,100,197.4862,shark,0
27445,27445,241.2947,-568.5594,100,233.195,boat2,0
27446,27446,2730.4024,1001.3261,100,39.2869,boat2,0
27447,27447,2768.1885,-220.2979,100,358.0495,buoy1,0
27448,27448,2293.3789,-198.3162,100,119.1161,dolphin,0
27449,27449,718.6146,285.8734,100,291.8326,dolphin,0
27450,27450,626.0049,-583.7266,100,127.382,buoy1,0
27451,27451,909.6894,360.5211,100,6.9647,boat1,0
27452,27452,1835.9357,14.9863,100,196.2736,orca,0
27453,27453,2685.9112,-118.8833,100,22.1751,boat2,0
27454,27454,1415.0091,-154.7627,100,217.742,buoy1,0
27455,27455,970.3815,-50.3501,100,60.6638,whale,1
27456,27456,270.5245,-114.2666,100,307.9889,orca,0
27457,27457,507.76,1093.2266,100,72.616,buoy2,0
27458,27458,2488.6271,-627.7863,100,262.0161,boat1,0
27459,27459,618.5374,107.1119,100,30.6314,buoy1,0
27460,27460,2055.9776,-547.2491,100,340.8567,orca,0
27461,27461,1915.2957,468.7236,100,350.4366,boat2,0
27462,27462,778.9957,-462.3317,100,239.4779,boat1,0
27463,27463,1233.4742,-318.4611,100,303.006,shark,0
27464,27464,2295.9447,1001.5882,100,357.6618,whale,1
27465,27465,2241.8857,911.5103,100,87.9304,boat2,0
27466,27466,2264.6254,-411.9713,100,274.773,boat1,0
27467,27467,1560.4298,668.3041,100,58.966,boat2,0
27468,27468,905.499,1052.1467,100,152.9184,dolphin,0
27469,27469,1793.5629,-194.347,100,178.7423,buoy2,0
27470,27470,1702.2068,733.4881,100,189.0405,boat2,0
27471,27471,1158.0556,501.9818,100,209.9116,dolphin,0
27472,27472,657.1488,984.8337,100,93.2525,whale,1
27473,27473,1595.4595,882.6096,100,354.1704,buoy1,0
27474,27474,641.034,835.9796,100,85.3843,buoy2,0
27475,27475,2584.0846,80.3976,100,149.0298,orca,0
27476,27476,2054.3268,102.6959,100,58.8984,wubby,0
27477,27477,2658.8164,903.5577,100,261.1884,buoy1,0
27478,27478,1602.955,-267.2086,100,223.5875,orca,0
27479,27479,951.5813,-108.9309,100,335.5702,boat1,0
27480,27480,837.228,-705.5406,100,193.5762,dolphin,0
27481,27481,1047.0112,38.1086,100,218.8582,dolphin,0
27482,27482,1187.0773,-254.2616,100,30.5146,shark,0
27483,27483,2815.8749,1158.6276,100,11.6308,wubby,0
27484,27484,636.1998,954.4811,100,121.1888,orca,0
27485,27485,2395.9024,-333.1369,100,102.801,buoy2,0
27486,27486,949.0149,-489.9916,100,132.8494,whale,1
27487,27487,2603.879,972.3876,100,220.615,wubby,0
27488,27488,1461.7113,249.9028,100,187.8769,boat2,0
27489,27489,2794.0378,530.9495,100,193.5158,buoy1,0
27490,27490,466.0508,381.7739,100,18.7773,buoy2,0
27491,27491,1803.597,977.4777,100,348.7334,shark,0
27492,27492,339.2782,888.782,100,340.7052,wubby,0
27493,27493,1001.0871,-260.7168,100,28.7733,buoy2,0
27494,27494,1496.9858,-36.2629,100,152.7455,dolphin,0
27495,27495,676.8295,240.3284,100,254.0795,buoy1,0
27496,27496,1817.1306,972.2241,100,298.0979,boat2,0
27497,27497,1547.0405,-644.139,100,115.2469,dolphin,0
27498,27498,2274.8334,-145.6724,100,66.8231,wubby,0
27499,27499,604.9935,249.7648,100,152.3339,buoy1,0
27500,27500,1131.6005,533.4827,100,24.178,buoy2,0
